Fund Holdings as of,"17/Oct/2018"
 
Issuer Ticker,Name,Asset Class,Weight (%),Price,Nominal,Market Value,Notional Value,Sector,ISIN,Exchange,Country,Market Currency
"IGYB","INNOGY Z VERK","Equity","0.07","37.20","83,109.00","3,091,654.80","3,091,654.80","Utilities","DE000A2LQ2L3","Xetra","Germany","EUR"
"SKA B","SKANSKA B","Equity","0.07","15.72","196,365.00","3,086,869.29","3,086,869.29","Industrials","SE0000113250","Nasdaq Omx Nordic","Sweden","SEK"
"ADP","AEROPORTS DE PARIS","Equity","0.07","182.80","16,883.00","3,086,212.40","3,086,212.40","Industrials","FR0010340141","Nyse Euronext - Euronext Paris","France","EUR"
"UU.","UNITED UTILITIES GROUP PLC","Equity","0.07","7.92","385,123.00","3,050,848.77","3,050,848.77","Utilities","GB00B39J2M42","London Stock Exchange","United Kingdom","GBP"
"SHL","SIEMENS HEALTHINEERS AG","Equity","0.07","35.17","86,578.00","3,045,381.15","3,045,381.15","Health Care","DE000SHL1006","Xetra","Germany","EUR"
"ELISA","ELISA","Equity","0.07","37.19","81,292.00","3,023,249.48","3,023,249.48","Communication","FI0009007884","Nasdaq Omx Helsinki Ltd.","Finland","EUR"
"UN01","UNIPER","Equity","0.07","26.15","115,398.00","3,017,657.70","3,017,657.70","Utilities","DE000UNSE018","Xetra","Germany","EUR"
"ISS","ISS A S","Equity","0.07","29.97","100,424.00","3,009,752.59","3,009,752.59","Industrials","DK0060542181","Omx Nordic Exchange Copenhagen A/S","Denmark","DKK"
"DLG","DIRECT LINE INSURANCE PLC","Equity","0.07","3.69","815,559.00","3,007,354.48","3,007,354.48","Financials","GB00BY9D0Y18","London Stock Exchange","United Kingdom","GBP"
"BKT","BANKINTER SA","Equity","0.07","7.85","380,887.00","2,989,962.95","2,989,962.95","Financials","ES0113679I37","Bolsa De Madrid","Spain","EUR"
"LUPE","LUNDIN PETROLEUM","Equity","0.07","27.78","107,637.00","2,989,914.23","2,989,914.23","Energy","SE0000825820","Nasdaq Omx Nordic","Sweden","SEK"
"MKS","MARKS AND SPENCER GROUP PLC","Equity","0.07","3.24","918,824.00","2,974,698.42","2,974,698.42","Consumer Discretionary","GB0031274896","London Stock Exchange","United Kingdom","GBP"
"MB","MEDIOBANCA BANCA DI CREDITO FINANZ","Equity","0.07","7.72","382,313.00","2,950,691.73","2,950,691.73","Financials","IT0000062957","Borsa Italiana","Italy","EUR"
"BVI","BUREAU VERITAS SA","Equity","0.07","19.45","150,106.00","2,918,811.17","2,918,811.17","Industrials","FR0006174348","Nyse Euronext - Euronext Paris","France","EUR"
"ERF","EUROFINS SCIENTIFIC","Equity","0.07","422.60","6,894.00","2,913,404.40","2,913,404.40","Health Care","FR0000038259","Nyse Euronext - Euronext Paris","France","EUR"
"RAND","RANDSTAD HOLDING","Equity","0.07","43.75","66,501.00","2,909,418.75","2,909,418.75","Industrials","NL0000379121","Euronext Amsterdam","Netherlands","EUR"
"LXS","LANXESS AG","Equity","0.07","57.98","50,162.00","2,908,392.76","2,908,392.76","Materials","DE0005470405","Xetra","Germany","EUR"
"SVT","SEVERN TRENT PLC","Equity","0.07","21.01","136,520.00","2,868,543.75","2,868,543.75","Utilities","GB00B1FH8J72","London Stock Exchange","United Kingdom","GBP"
"KN","NATIXIS SA","Equity","0.07","5.40","524,102.00","2,829,102.60","2,829,102.60","Financials","FR0000120685","Nyse Euronext - Euronext Paris","France","EUR"
"GET","GETLINK","Equity","0.06","10.62","264,904.00","2,811,955.96","2,811,955.96","Industrials","FR0010533075","Nyse Euronext - Euronext Paris","France","EUR"
"PSM","PROSIEBEN SAT.1 MEDIA N","Equity","0.06","21.07","132,048.00","2,782,251.36","2,782,251.36","Communication","DE000PSM7770","Xetra","Germany","EUR"
"ADM","ADMIRAL GROUP PLC","Equity","0.06","22.71","122,490.00","2,782,353.63","2,782,353.63","Financials","GB00B02J6398","London Stock Exchange","United Kingdom","GBP"
"G1A","GEA GROUP AG","Equity","0.06","26.91","102,849.00","2,767,666.59","2,767,666.59","Industrials","DE0006602006","Xetra","Germany","EUR"
"BKG","BERKELEY GROUP HOLDINGS (THE) PLC","Equity","0.06","37.68","72,748.00","2,741,404.35","2,741,404.35","Consumer Discretionary","GB00B02L3W35","London Stock Exchange","United Kingdom","GBP"
"MGGT","MEGGITT PLC","Equity","0.06","6.05","452,133.00","2,734,936.62","2,734,936.62","Industrials","GB0005758098","London Stock Exchange","United Kingdom","GBP"
"SEV","SUEZ SA","Equity","0.06","12.89","211,622.00","2,727,807.58","2,727,807.58","Utilities","FR0010613471","Nyse Euronext - Euronext Paris","France","EUR"
"IPN","IPSEN","Equity","0.06","125.30","21,647.00","2,712,369.10","2,712,369.10","Health Care","FR0010259150","Nyse Euronext - Euronext Paris","France","EUR"
"WEIR","WEIR GROUP PLC","Equity","0.06","18.93","142,178.00","2,691,844.44","2,691,844.44","Industrials","GB0009465807","London Stock Exchange","United Kingdom","GBP"
"VOW","VOLKSWAGEN AG","Equity","0.06","143.50","18,249.00","2,618,731.50","2,618,731.50","Consumer Discretionary","DE0007664005","Xetra","Germany","EUR"
"LHA","DEUTSCHE LUFTHANSA AG","Equity","0.06","18.95","136,755.00","2,590,823.48","2,590,823.48","Industrials","DE0008232125","Xetra","Germany","EUR"
"UTDI","UNITED INTERNET AG","Equity","0.06","37.54","68,955.00","2,588,570.70","2,588,570.70","Communication","DE0005089031","Xetra","Germany","EUR"
"IAG","INTERNATIONAL AIRLINES GROUP SA","Equity","0.06","6.65","388,138.00","2,581,893.98","2,581,893.98","Industrials","ES0177542018","Bolsa De Madrid","Spain","EUR"
"EVK","EVONIK INDUSTRIES AG","Equity","0.06","27.94","92,346.00","2,580,147.24","2,580,147.24","Materials","DE000EVNK013","Xetra","Germany","EUR"
"SRT3","SARTORIUS PREF AG","Equity","0.06","125.40","20,577.00","2,580,355.80","2,580,355.80","Health Care","DE0007165631","Xetra","Germany","EUR"
"AUTO","AUTO TRADER GROUP PLC","Equity","0.06","4.70","549,401.00","2,579,787.72","2,579,787.72","Communication","GB00BVYVFW23","London Stock Exchange","United Kingdom","GBP"
"SECU B","SECURITAS B","Equity","0.06","14.15","181,670.00","2,569,836.69","2,569,836.69","Industrials","SE0000163594","Nasdaq Omx Nordic","Sweden","SEK"
"SDR","SCHRODERS PLC","Equity","0.06","32.36","76,774.00","2,484,688.45","2,484,688.45","Financials","GB0002405495","London Stock Exchange","United Kingdom","GBP"
"ELUX B","ELECTROLUX B","Equity","0.06","17.95","137,258.00","2,463,572.43","2,463,572.43","Consumer Discretionary","SE0000103814","Nasdaq Omx Nordic","Sweden","SEK"
"ING","INGENICO GROUP SA","Equity","0.06","68.50","35,819.00","2,453,601.50","2,453,601.50","Information Technology","FR0000125346","Nyse Euronext - Euronext Paris","France","EUR"
"PRY","PRYSMIAN","Equity","0.06","18.38","131,119.00","2,409,967.22","2,409,967.22","Industrials","IT0004176001","Borsa Italiana","Italy","EUR"
"VOE","VOESTALPINE AG","Equity","0.05","37.00","63,961.00","2,366,557.00","2,366,557.00","Materials","AT0000937503","Wiener Boerse Ag","Austria","EUR"
"BARN","BARRY CALLEBAUT AG","Equity","0.05","1,679.54","1,388.00","2,331,202.40","2,331,202.40","Consumer Staples","CH0009002962","SIX Swiss Exchange","Switzerland","CHF"
"BOSS","HUGO BOSS N AG","Equity","0.05","61.12","37,923.00","2,317,853.76","2,317,853.76","Consumer Discretionary","DE000A1PHFF7","Xetra","Germany","EUR"
"ETL","EUTELSAT COMMUNICATIONS","Equity","0.05","22.13","104,079.00","2,303,268.27","2,303,268.27","Communication","FR0010221234","Nyse Euronext - Euronext Paris","France","EUR"
"LDO","LEONARDO FINMECCANICA SPA","Equity","0.05","10.28","221,802.00","2,280,124.56","2,280,124.56","Industrials","IT0003856405","Borsa Italiana","Italy","EUR"
"SCHN","SCHINDLER HOLDING AG","Equity","0.05","192.25","11,723.00","2,253,712.84","2,253,712.84","Industrials","CH0024638212","SIX Swiss Exchange","Switzerland","CHF"
"CLN","CLARIANT AG","Equity","0.05","19.53","115,245.00","2,250,799.20","2,250,799.20","Materials","CH0012142631","Six Swiss Exchange Ag","Switzerland","CHF"
"MAERSK A","A P MOLLER MAERSK","Equity","0.05","1,058.21","2,117.00","2,240,239.62","2,240,239.62","Industrials","DK0010244425","Omx Nordic Exchange Copenhagen A/S","Denmark","DKK"
"NRE1V","NOKIAN RENKAAT OYJ","Equity","0.05","33.46","66,815.00","2,235,629.90","2,235,629.90","Consumer Discretionary","FI0009005318","Nasdaq Omx Helsinki Ltd.","Finland","EUR"
"HMSO","HAMMERSON REIT PLC","Equity","0.05","5.03","444,052.00","2,235,344.02","2,235,344.02","Real Estate","GB0004065016","London Stock Exchange","United Kingdom","GBP"
"TEL2 B","TELE2 B","Equity","0.05","10.52","211,598.00","2,225,414.12","2,225,414.12","Communication","SE0005190238","Nasdaq Omx Nordic","Sweden","SEK"
"CPR","DAVIDE CAMPARI MILANO","Equity","0.05","6.63","333,088.00","2,208,373.44","2,208,373.44","Consumer Staples","IT0005252207","Borsa Italiana","Italy","EUR"
"ZAL","ZALANDO","Equity","0.05","34.19","64,051.00","2,189,903.69","2,189,903.69","Consumer Discretionary","DE000ZAL1111","Xetra","Germany","EUR"
"GFS","G4S PLC","Equity","0.05","2.52","864,014.00","2,173,233.48","2,173,233.48","Industrials","GB00B01FLG62","London Stock Exchange","United Kingdom","GBP"
"NMC","NMC HEALTH PLC","Equity","0.05","36.09","60,159.00","2,171,062.47","2,171,062.47","Health Care","GB00B7FC0762","London Stock Exchange","United Kingdom","GBP"
"LUN","H LUNDBECK","Equity","0.05","54.22","39,802.00","2,157,967.52","2,157,967.52","Health Care","DK0010287234","Omx Nordic Exchange Copenhagen A/S","Denmark","DKK"
"BKIA","BANKIA SA","Equity","0.05","3.13","688,378.00","2,155,999.90","2,155,999.90","Financials","ES0113307062","Bolsa De Madrid","Spain","EUR"
"RBI","RAIFFEISEN BANK INTERNATIONAL AG","Equity","0.05","25.24","85,151.00","2,149,211.24","2,149,211.24","Financials","AT0000606306","Wiener Boerse Ag","Austria","EUR"
"EMSN","EMS-CHEMIE HOLDING AG","Equity","0.05","474.06","4,498.00","2,132,339.37","2,132,339.37","Materials","CH0016440353","SIX Swiss Exchange","Switzerland","CHF"
"SDF","K+S AG","Equity","0.05","17.99","118,507.00","2,131,940.93","2,131,940.93","Materials","DE000KSAG888","Xetra","Germany","EUR"
"AMUN","AMUNDI SA","Equity","0.05","60.60","34,656.00","2,100,153.60","2,100,153.60","Financials","FR0004125920","Nyse Euronext - Euronext Paris","France","EUR"
"A5G","AIB GROUP","Equity","0.05","4.42","467,172.00","2,066,768.93","2,066,768.93","Financials","IE00BF0L3536","Irish Stock Exchange - All Market","Ireland","EUR"
"INVP","INVESTEC PLC","Equity","0.05","5.55","372,211.00","2,064,078.98","2,064,078.98","Financials","GB00B17BBQ50","London Stock Exchange","United Kingdom","GBP"
"AM","DASSAULT AVIATION S.A.","Equity","0.05","1,456.00","1,390.00","2,023,840.00","2,023,840.00","Industrials","FR0000121725","Nyse Euronext - Euronext Paris","France","EUR"
"ANTO","ANTOFAGASTA PLC","Equity","0.05","9.06","223,303.00","2,022,821.06","2,022,821.06","Materials","GB0000456144","London Stock Exchange","United Kingdom","GBP"
"RXL","REXEL SA","Equity","0.05","11.65","172,887.00","2,014,133.55","2,014,133.55","Industrials","FR0010451203","Nyse Euronext - Euronext Paris","France","EUR"
"PUM","PUMA","Equity","0.05","420.00","4,795.00","2,013,900.00","2,013,900.00","Consumer Discretionary","DE0006969603","Xetra","Germany","EUR"
"PST","POSTE ITALIANE","Equity","0.05","6.30","319,136.00","2,009,280.26","2,009,280.26","Financials","IT0003796171","Borsa Italiana","Italy","EUR"
"RMG","ROYAL MAIL PLC","Equity","0.05","3.95","506,753.00","2,003,722.06","2,003,722.06","Industrials","GB00BDVZYZ77","London Stock Exchange","United Kingdom","GBP"
"BMW3","BMW PREF AG","Equity","0.05","65.50","30,561.00","2,001,745.50","2,001,745.50","Consumer Discretionary","DE0005190037","Xetra","Germany","EUR"
"PROX","PROXIMUS NV","Equity","0.05","22.38","88,874.00","1,989,000.12","1,989,000.12","Communication","BE0003810273","Nyse Euronext - Euronext Brussels","Belgium","EUR"
"AKERBP","AKER BP","Equity","0.05","31.82","62,521.00","1,989,301.94","1,989,301.94","Energy","NO0010345853","Oslo Bors Asa","Norway","NOK"
"KGX","KION GROUP AG","Equity","0.05","48.27","41,164.00","1,986,986.28","1,986,986.28","Industrials","DE000KGX8881","Xetra","Germany","EUR"
"OSR","OSRAM LICHT N AG","Equity","0.05","33.60","58,500.00","1,965,600.00","1,965,600.00","Industrials","DE000LED4000","Xetra","Germany","EUR"
"ENG","ENAGAS SA","Equity","0.05","22.78","86,217.00","1,964,023.26","1,964,023.26","Energy","ES0130960018","Bolsa De Madrid","Spain","EUR"
"BZFUT","CASH COLLATERAL EUR BZFUT","Cash Collateral and Margins","0.05","100.00","1,958,690.00","1,958,690.00","1,958,690.00","Cash and/or Derivatives","-","-","European Union","EUR"
"AND","ANDRITZ AG","Equity","0.04","47.56","40,683.00","1,934,883.48","1,934,883.48","Industrials","AT0000730007","Wiener Boerse Ag","Austria","EUR"
"DUFN","DUFRY AG","Equity","0.04","95.29","20,186.00","1,923,592.48","1,923,592.48","Consumer Discretionary","CH0023405456","Six Swiss Exchange Ag","Switzerland","CHF"
"USD","USD CASH","Cash","0.04","86.73","2,213,824.00","1,920,138.97","1,920,138.97","Cash and/or Derivatives","-","-","United States","USD"
"BOL","BOLLORE SA","Equity","0.04","3.72","514,744.00","1,912,788.70","1,912,788.70","Industrials","FR0000039299","Nyse Euronext - Euronext Paris","France","EUR"
"DHER","DELIVERY HERO","Equity","0.04","35.92","53,196.00","1,910,800.32","1,910,800.32","Consumer Discretionary","DE000A2E4K43","Xetra","Germany","EUR"
"EO","FAURECIA SA","Equity","0.04","43.74","43,587.00","1,906,495.38","1,906,495.38","Consumer Discretionary","FR0000121147","Nyse Euronext - Euronext Paris","France","EUR"
"FPE3","FUCHS PETROLUB PREF","Equity","0.04","46.06","41,291.00","1,901,863.46","1,901,863.46","Materials","DE0005790430","Xetra","Germany","EUR"
"CNP","CNP ASSURANCES SA","Equity","0.04","19.62","96,904.00","1,901,256.48","1,901,256.48","Financials","FR0000120222","Nyse Euronext - Euronext Paris","France","EUR"
"MIC SDB","MILLICOM INTERNATIONAL CELLULAR SD","Equity","0.04","51.16","37,147.00","1,900,321.67","1,900,321.67","Communication","SE0001174970","Nasdaq Omx Nordic","Sweden","SEK"
"ORNBV","ORION CLASS B","Equity","0.04","31.52","60,105.00","1,894,509.60","1,894,509.60","Health Care","FI0009014377","Nasdaq Omx Helsinki Ltd.","Finland","EUR"
"UHRN","THE SWATCH GROUP AG","Equity","0.04","57.54","32,602.00","1,876,018.67","1,876,018.67","Consumer Discretionary","CH0012255144","SIX Swiss Exchange","Switzerland","CHF"
"COLR","ETABLISSEMENTEN FRANZ COLRUYT NV","Equity","0.04","49.97","37,407.00","1,869,227.79","1,869,227.79","Consumer Staples","BE0974256852","Nyse Euronext - Euronext Brussels","Belgium","EUR"
"METSO","METSO","Equity","0.04","29.28","63,492.00","1,859,045.76","1,859,045.76","Industrials","FI0009007835","Nasdaq Omx Helsinki Ltd.","Finland","EUR"
"EPI B","EPIROC CLASS B","Equity","0.04","8.33","222,491.00","1,853,874.59","1,853,874.59","Industrials","SE0011166941","Nasdaq Omx Nordic","Sweden","SEK"
"MF","WENDEL","Equity","0.04","113.90","16,059.00","1,829,120.10","1,829,120.10","Financials","FR0000121204","Nyse Euronext - Euronext Paris","France","EUR"
"MAN","MAN","Equity","0.04","91.55","19,648.00","1,798,774.40","1,798,774.40","Industrials","DE0005937007","Xetra","Germany","EUR"
"COV","COVIVIO SA","Equity","0.04","86.90","20,698.00","1,798,656.20","1,798,656.20","Real Estate","FR0000064578","Nyse Euronext - Euronext Paris","France","EUR"
"SK","SEB SA","Equity","0.04","141.30","12,692.00","1,793,379.60","1,793,379.60","Consumer Discretionary","FR0000121709","Nyse Euronext - Euronext Paris","France","EUR"
"INDU C","INDUSTRIVARDEN SERIES","Equity","0.04","17.99","99,235.00","1,784,963.26","1,784,963.26","Financials","SE0000107203","Nasdaq Omx Nordic","Sweden","SEK"
"ILD","ILIAD SA","Equity","0.04","111.10","16,054.00","1,783,599.40","1,783,599.40","Communication","FR0004035913","Nyse Euronext - Euronext Paris","France","EUR"
"REC","RECORDATI S.P.A.","Equity","0.04","29.17","59,804.00","1,744,482.68","1,744,482.68","Health Care","IT0003828271","Borsa Italiana","Italy","EUR"
"HUSQ B","HUSQVARNA","Equity","0.04","6.83","248,977.00","1,701,143.64","1,701,143.64","Consumer Discretionary","SE0001662230","Nasdaq Omx Nordic","Sweden","SEK"
"JMT","JERONIMO MARTINS SGPS S/A","Equity","0.04","11.35","149,014.00","1,691,308.90","1,691,308.90","Consumer Staples","PTJMT0AE0001","Nyse Euronext - Euronext Lisbon","Portugal","EUR"
"VPK","KONINKLIJKE VOPAK NV","Equity","0.04","41.29","40,667.00","1,679,140.43","1,679,140.43","Energy","NL0009432491","Euronext Amsterdam","Netherlands","EUR"
"MAP","MAPFRE SA","Equity","0.04","2.58","647,200.00","1,669,776.00","1,669,776.00","Financials","ES0124244E34","Bolsa De Madrid","Spain","EUR"
"HOT","HOCHTIEF AG","Equity","0.04","134.20","12,327.00","1,654,283.40","1,654,283.40","Industrials","DE0006070006","Xetra","Germany","EUR"
"WDH","WILLIAM DEMANT HOLDING","Equity","0.04","27.32","59,940.00","1,637,353.30","1,637,353.30","Health Care","DK0060738599","Omx Nordic Exchange Copenhagen A/S","Denmark","DKK"
"FRA","FRAPORT FRANKFURT AIRPORT SERVICES","Equity","0.04","67.38","24,262.00","1,634,773.56","1,634,773.56","Industrials","DE0005773303","Xetra","Germany","EUR"
"RF","EURAZEO","Equity","0.04","64.50","25,004.00","1,612,758.00","1,612,758.00","Financials","FR0000121121","Nyse Euronext - Euronext Paris","France","EUR"
"TPK","TRAVIS PERKINS PLC","Equity","0.04","11.39","139,379.00","1,587,756.44","1,587,756.44","Industrials","GB0007739609","London Stock Exchange","United Kingdom","GBP"
"MERL","MERLIN ENTERTAINMENT GROUP PLC","Equity","0.04","3.88","401,253.00","1,557,316.78","1,557,316.78","Consumer Discretionary","GB00BDZT6P94","London Stock Exchange","United Kingdom","GBP"
"SPR","AXEL SPRINGER","Equity","0.04","58.40","26,589.00","1,552,797.60","1,552,797.60","Communication","DE0005501357","Xetra","Germany","EUR"
"BIM","BIOMERIEUX SA","Equity","0.04","64.80","23,819.00","1,543,471.20","1,543,471.20","Health Care","FR0013280286","Nyse Euronext - Euronext Paris","France","EUR"
"ICAD","ICADE REIT SA","Equity","0.04","74.90","20,593.00","1,542,415.70","1,542,415.70","Real Estate","FR0000035081","Nyse Euronext - Euronext Paris","France","EUR"
"TITR","TELECOM ITALIA SAVING","Equity","0.03","0.44","3,424,636.00","1,519,853.46","1,519,853.46","Communication","IT0003497176","Borsa Italiana","Italy","EUR"
"GJF","GJENSIDIGE FORSIKRING","Equity","0.03","13.74","110,288.00","1,515,583.64","1,515,583.64","Financials","NO0010582521","Oslo Bors Asa","Norway","NOK"
"O2D","TELEFONICA DEUTSCHLAND HOLDING AG","Equity","0.03","3.70","406,130.00","1,501,056.48","1,501,056.48","Communication","DE000A1J5RX9","Xetra","Germany","EUR"
"RCO","REMY COINTREAU SA","Equity","0.03","103.10","14,377.00","1,482,268.70","1,482,268.70","Consumer Staples","FR0000130395","Nyse Euronext - Euronext Paris","France","EUR"
"PIRC","PIRELLI & C","Equity","0.03","6.24","231,612.00","1,445,722.10","1,445,722.10","Consumer Discretionary","IT0005278236","Borsa Italiana","Italy","EUR"
"SCHB","SCHIBSTED B","Equity","0.03","28.65","49,919.00","1,430,024.45","1,430,024.45","Communication","NO0010736879","Oslo Bors Asa","Norway","NOK"
"TRYG","TRYG","Equity","0.03","20.79","67,713.00","1,407,684.52","1,407,684.52","Financials","DK0060636678","Omx Nordic Exchange Copenhagen A/S","Denmark","DKK"
"TNET","TELENET GROUP HOLDING NV","Equity","0.03","48.00","28,910.00","1,387,680.00","1,387,680.00","Communication","BE0003826436","Nyse Euronext - Euronext Brussels","Belgium","EUR"
"PARG","PARGESA HOLDING SA","Equity","0.03","62.79","22,080.00","1,386,318.36","1,386,318.36","Financials","CH0021783391","SIX Swiss Exchange","Switzerland","CHF"
"B4B","METRO AG","Equity","0.03","13.18","103,467.00","1,363,695.06","1,363,695.06","Consumer Staples","DE000BFB0019","Xetra","Germany","EUR"
"CTEC","CONVATEC GROUP PLC","Equity","0.03","1.71","786,961.00","1,346,062.07","1,346,062.07","Health Care","GB00BD3VFW73","London Stock Exchange","United Kingdom","GBP"
"CO","CASINO GUICHARD PERRACHON SA","Equity","0.03","41.40","31,873.00","1,319,542.20","1,319,542.20","Consumer Staples","FR0000125585","Nyse Euronext - Euronext Paris","France","EUR"
"SGRE","SIEMENS GAMESA RENEWABLE ENERGY SA","Equity","0.03","9.91","133,088.00","1,319,168.26","1,319,168.26","Industrials","ES0143416115","Bolsa De Madrid","Spain","EUR"
"FRES","FRESNILLO PLC","Equity","0.03","10.30","123,866.00","1,276,142.60","1,276,142.60","Materials","GB00B2QPKJ12","London Stock Exchange","United Kingdom","GBP"
"BB","BIC SA","Equity","0.03","75.60","16,878.00","1,275,976.80","1,275,976.80","Industrials","FR0000120966","Nyse Euronext - Euronext Paris","France","EUR"
"RRTL","RTL GROUP SA","Equity","0.03","59.25","21,432.00","1,269,846.00","1,269,846.00","Communication","LU0061462528","Deutsche Boerse Xetra","Germany","EUR"
"ICA","ICA GRUPPEN","Equity","0.03","26.96","45,592.00","1,229,337.99","1,229,337.99","Consumer Staples","SE0000652216","Nasdaq Omx Nordic","Sweden","SEK"
"DRI","1&1 DRILLISCH AG","Equity","0.03","39.00","30,457.00","1,187,823.00","1,187,823.00","Communication","DE0005545503","Xetra","Germany","EUR"
"NK","IMERYS SA","Equity","0.03","57.75","20,477.00","1,182,546.75","1,182,546.75","Materials","FR0000120859","Nyse Euronext - Euronext Paris","France","EUR"
"DEC","JCDECAUX SA","Equity","0.03","29.82","38,961.00","1,161,817.02","1,161,817.02","Communication","FR0000077919","Nyse Euronext - Euronext Paris","France","EUR"
"LUND B","LUNDBERGFORETAGEN CLASS B","Equity","0.03","26.95","42,956.00","1,157,844.97","1,157,844.97","Financials","SE0000108847","Nasdaq Omx Nordic","Sweden","SEK"
"EZJ","EASYJET PLC","Equity","0.03","13.11","87,455.00","1,146,193.14","1,146,193.14","Industrials","GB00B7KR2P84","London Stock Exchange","United Kingdom","GBP"
"DKK","DKK CASH","Cash","0.03","13.40","8,410,875.00","1,127,360.06","1,127,360.06","Cash and/or Derivatives","-","-","Denmark","DKK"
"BAB","BABCOCK INTERNATIONAL GROUP PLC","Equity","0.02","7.10","142,437.00","1,010,874.88","1,010,874.88","Industrials","GB0009697037","London Stock Exchange","United Kingdom","GBP"
"RY4C","RYANAIR HOLDINGS PLC","Equity","0.02","11.58","85,374.00","988,630.92","988,630.92","Industrials","IE00BYTBXV33","Irish Stock Exchange - All Market","Ireland","EUR"
"SHA","SCHAEFFLER PREF AG","Equity","0.02","10.07","97,855.00","985,889.12","985,889.12","Consumer Discretionary","DE000SHA0159","Xetra","Germany","EUR"
"MDC","MEDICLINIC INTERNATIONAL PLC","Equity","0.02","4.49","206,102.00","925,049.49","925,049.49","Health Care","GB00B8HX8Z88","London Stock Exchange","United Kingdom","GBP"
"BZFUT","CASH COLLATERAL GBP BZFUT","Cash Collateral and Margins","0.02","113.92","611,000.00","696,029.66","696,029.66","Cash and/or Derivatives","-","-","United Kingdom","GBP"
"SEK","SEK CASH","Cash","0.01","9.69","5,538,624.00","536,625.54","536,625.54","Cash and/or Derivatives","-","-","Sweden","SEK"
"NOK","NOK CASH","Cash","0.01","10.57","4,243,017.00","448,521.30","448,521.30","Cash and/or Derivatives","-","-","Norway","NOK"
"Z Z8","FTSE 100 INDEX DEC 18","Futures","0.00","7,993.48","192.00","0.00","15,347,556.59","Cash and/or Derivatives","GB00H21D4Z84","IFLL","-","GBP"
"VGZ8","EURO STOXX 50 DEC 18","Futures","0.00","3,233.00","736.00","0.00","23,794,880.00","Cash and/or Derivatives","DE000C0NSER7","Eurex Deutschland","European Union","EUR"
"SMZ8","SWISS MKT IX DEC 18","Futures","0.00","7,623.48","55.00","0.00","4,192,909.41","Cash and/or Derivatives","DE000C174RB3","Eurex Deutschland","Switzerland","CHF"
 
