iShares MSCI Israel ETF
Inception Date,"Mar 26, 2008"
Fund Holdings as of,"Oct 16, 2018"
Total Net Assets,"120,384,119.13"
Shares Outstanding,"2,200,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange,Country,Currency,Market Currency,FX Rate
"JOEL","JOEL JERUSALEM OIL EXPLORATION LTD","Equity","0.58","61.60","11,346.00","698,881.69","698,881.69","Energy","6477073","IL0005830133","Tel Aviv Stock Exchange","Israel","USD","ILS","3.64"
"ELTR","ELECTRA LTD.","Equity","0.51","248.61","2,448.00","608,605.04","608,605.04","Industrials","6298821","IL0007390375","Tel Aviv Stock Exchange","Israel","USD","ILS","3.64"
"SAE","SHUFERSAL LTD.","Equity","0.50","6.46","93,215.00","602,336.72","602,336.72","Consumer Staples","6860543","IL0007770378","Tel Aviv Stock Exchange","Israel","USD","ILS","3.64"
"MGDL","MIGDAL INSURANCE AND FINANCIAL HOL","Equity","0.49","1.17","505,422.00","591,282.95","591,282.95","Financials","6509062","IL0010811656","Tel Aviv Stock Exchange","Israel","USD","ILS","3.64"
"CEL","CELLCOM ISRAEL LTD","Equity","0.47","6.42","88,596.00","568,840.14","568,840.14","Communication","B23WQK8","IL0011015349","Tel Aviv Stock Exchange","Israel","USD","ILS","3.64"
"MTRX","MATRIX IT LTD","Equity","0.46","11.76","47,011.00","553,070.59","553,070.59","Information Technology","6747754","IL0004450156","Tel Aviv Stock Exchange","Israel","USD","ILS","3.64"
"PHOE","PHOENIX HOLDINGS LTD","Equity","0.46","5.90","92,937.00","548,730.02","548,730.02","Financials","6460590","IL0007670123","Tel Aviv Stock Exchange","Israel","USD","ILS","3.64"
"SKBN","SHIKUN AND BINUI LTD","Equity","0.44","1.99","265,212.00","528,035.10","528,035.10","Industrials","6151292","IL0010819428","Tel Aviv Stock Exchange","Israel","USD","ILS","3.64"
"IDIN","IDI INSURANCE COMPANY LTD","Equity","0.44","58.93","8,931.00","526,333.99","526,333.99","Financials","BD04HH8","IL0011295016","Tel Aviv Stock Exchange","Israel","USD","ILS","3.64"
"CLIS","CLAL INSURANCE ENTERPRISES LTD","Equity","0.42","17.85","27,993.00","499,759.69","499,759.69","Financials","6200600","IL0002240146","Tel Aviv Stock Exchange","Israel","USD","ILS","3.64"
"AFPR","AFRICA ISRAEL PROPERTIES LTD.","Equity","0.40","25.78","18,910.00","487,472.32","487,472.32","Real Estate","B034CL3","IL0010913544","Tel Aviv Stock Exchange","Israel","USD","ILS","3.64"
"CSTE","CAESARSTONE LTD","Equity","0.40","17.74","27,373.00","485,597.02","485,597.02","Industrials","B796245","IL0011259137","NASDAQ","Israel","USD","USD","1.00"
"SPEN","SHAPIR ENGINEERING AND INDUSTRY LT","Equity","0.38","3.52","130,139.00","457,813.09","457,813.09","Industrials","BTF8CZ0","IL0011338758","Tel Aviv Stock Exchange","Israel","USD","ILS","3.64"
"BYSD","BAYSIDE LAND LTD","Equity","0.38","447.90","1,009.00","451,935.79","451,935.79","Real Estate","6089724","IL0007590198","Tel Aviv Stock Exchange","Israel","USD","ILS","3.64"
"RMLI","RAMI LEVI CHAIN STORES HASHIKMA MA","Equity","0.37","50.64","8,867.00","449,023.67","449,023.67","Consumer Staples","B3CR162","IL0011042491","Tel Aviv Stock Exchange","Israel","USD","ILS","3.64"
"SPNS","SAPIENS INTERNATIONAL NV","Equity","0.36","11.76","36,810.00","432,957.74","432,957.74","Information Technology","BFZXZ36","KYG7T16G1039","Tel Aviv Stock Exchange","Israel","USD","ILS","3.64"
"MMHD","MENORA MIVTACHIM HOLDINGS LTD.","Equity","0.36","11.72","36,533.00","427,994.12","427,994.12","Financials","6577876","IL0005660183","Tel Aviv Stock Exchange","Israel","USD","ILS","3.64"
"KEN","KENON HOLDINGS LTD","Equity","0.35","16.66","25,433.00","423,673.80","423,673.80","Utilities","BV8WW64","SG9999012629","Tel Aviv Stock Exchange","Israel","USD","ILS","3.64"
"DELT","DELTA GALIL INDUSTRIES LTD.","Equity","0.32","29.55","13,234.00","391,052.45","391,052.45","Consumer Discretionary","6262020","IL0006270347","Tel Aviv Stock Exchange","Israel","USD","ILS","3.64"
"NFTA","NAPHTHA ISRAEL PETROLEUM CORP. LTD","Equity","0.31","7.01","52,952.00","371,393.99","371,393.99","Energy","6621966","IL0006430156","Tel Aviv Stock Exchange","Israel","USD","ILS","3.64"
"DLEA","DELEK AUTOMOTIVE SYSTEMS LTD.","Equity","0.25","5.56","54,535.00","303,421.51","303,421.51","Consumer Discretionary","6266301","IL0008290103","Tel Aviv Stock Exchange","Israel","USD","ILS","3.64"
"NSTR","NORSTAR HOLDINGS INC","Equity","0.25","16.18","18,671.00","302,159.07","302,159.07","Real Estate","6362652","PAL0605071A3","Tel Aviv Stock Exchange","Israel","USD","ILS","3.64"
"NVMI","NOVA MEASURING INSTRUMENTS LTD","Equity","0.22","24.10","11,126.00","268,112.95","268,112.95","Information Technology","6534161","IL0010845571","Tel Aviv Stock Exchange","Israel","USD","ILS","3.64"
"ECJM","JERUSALEM ECONOMY LTD.","Equity","0.20","2.76","85,053.00","234,973.69","234,973.69","Real Estate","6475884","IL0001980106","Tel Aviv Stock Exchange","Israel","USD","ILS","3.64"
"FORTY","FORMULA SYSTEMS LTD","Equity","0.17","39.76","5,279.00","209,919.04","209,919.04","Information Technology","6348425","IL0002560162","Tel Aviv Stock Exchange","Israel","USD","ILS","3.64"
"BIG","BIG SHOPPING CENTERS LTD.","Equity","0.17","68.35","2,920.00","199,590.27","199,590.27","Real Estate","B1KZR22","IL0010972607","Tel Aviv Stock Exchange","Israel","USD","ILS","3.64"
"BCOM","B COMMUNICATIONS LTD.","Equity","0.15","8.96","20,277.00","181,587.57","181,587.57","Communication","B298B27","IL0011076630","Tel Aviv Stock Exchange","Israel","USD","ILS","3.64"
"BLSR","BLUE SQUARE REAL ESTATE LTD.","Equity","0.13","34.14","4,519.00","154,257.07","154,257.07","Real Estate","B1NV2H7","IL0010985658","Tel Aviv Stock Exchange","Israel","USD","ILS","3.64"
"SMT","SUMMIT REAL ESTATE HOLDINGS LTD.","Equity","0.11","9.55","13,619.00","130,116.17","130,116.17","Real Estate","6304977","IL0010816861","Tel Aviv Stock Exchange","Israel","USD","ILS","3.64"
"IBLD","INDUSTRIAL BUILDINGS CORPORATION L","Equity","0.10","1.37","92,524.00","126,409.32","126,409.32","Real Estate","6416980","IL0002260193","Tel Aviv Stock Exchange","Israel","USD","ILS","3.64"
"ELCO","ELCO LTD","Equity","0.10","18.92","6,560.00","124,141.70","124,141.70","Industrials","6307545","IL0006940345","Tel Aviv Stock Exchange","Israel","USD","ILS","3.64"
"BCNV","BRACK CAPITAL PROPERTIES N.V.","Equity","0.10","111.17","1,100.00","122,310.43","122,310.43","Real Estate","B556PC4","NL0009690619","Tel Aviv Stock Exchange","Israel","USD","ILS","3.64"
"URGN","UROGEN PHARMA LTD","Equity","0.09","43.36","2,600.00","112,736.00","112,736.00","Health Care","BZ7PJQ1","IL0011407140","NASDAQ","Israel","USD","USD","1.00"
"ILS","ILS CASH","Cash","0.09","27.46","400,652.00","110,026.97","110,026.97","Cash and/or Derivatives","-","-","-","Israel","USD","ILS","3.64"
"BLKFDS","BLK CSH FND TREASURY SL AGENCY","Money Market","0.07","1.00","86,393.00","86,393.43","86,393.43","Cash and/or Derivatives","-","US0669224778","-","United States","USD","USD","1.00"
"AFIL","AFRICA ISRAEL INVESTMENTS LTD.","Equity","0.00","0.04","0.00","0.02","0.02","Real Estate","6008116","IL0006110121","Tel Aviv Stock Exchange","Israel","USD","ILS","3.64"
"USD","USD CASH","Cash","-0.02","100.00","-29,407.00","-29,406.78","-29,406.78","Cash and/or Derivatives","-","-","-","United States","USD","USD","1.00"
 
